"city","key","origin","originName","target","targetName","mode","direction","group","commuters","source","geometry","directKm","routeKm","seconds","snapKm","activeEligible","geometryErrors","skippedReason"
"geneva","geneva:FR01283>CH6621:car:inbound","FR01283","Oyonnax","CH6621","Genève","car","inbound","foreignInbound","75","INSEE RP2023 / reported workplace commune and mode","road","38.24812339725535","87.4745138355273","4173.969","0.024638607408016447","false","",""
"geneva","geneva:FR01283>CH6621:transit:inbound","FR01283","Oyonnax","CH6621","Genève","transit","inbound","foreignInbound","7","INSEE RP2023 / reported workplace commune and mode","missing","38.24812339725535","","","","false","","toWork: No scheduled itinerary"
"geneva","geneva:FR01283>CH6622:car:inbound","FR01283","Oyonnax","CH6622","Genthod","car","inbound","foreignInbound","1","INSEE RP2023 / reported workplace commune and mode","missing","39.35086565547325","","","","false","",""
"geneva","geneva:FR01283>CH6623:car:inbound","FR01283","Oyonnax","CH6623","Le Grand-Saconnex","car","inbound","foreignInbound","4","INSEE RP2023 / reported workplace commune and mode","missing","35.99877310956332","","","","false","",""
"geneva","geneva:FR01283>CH6638:car:inbound","FR01283","Oyonnax","CH6638","Satigny","car","inbound","foreignInbound","7","INSEE RP2023 / reported workplace commune and mode","road","29.78205489201179","64.95939516784416","4506.399","0.02101693972059037","false","",""
"geneva","geneva:FR01283>CH6643:car:inbound","FR01283","Oyonnax","CH6643","Vernier","car","inbound","foreignInbound","17","INSEE RP2023 / reported workplace commune and mode","road","35.19172373813744","89.18566995747244","3942.336","0.02101693972059037","false","",""
"geneva","geneva:FR01286>CH6621:car:inbound","FR01286","Parves et Nattages","CH6621","Genève","car","inbound","foreignInbound","10","INSEE RP2023 / reported workplace commune and mode","road","60.71377007855733","81.5013175902671","5850.187","0.024638607408016447","false","",""
"geneva","geneva:FR01288>CH6606:car:inbound","FR01288","Péron","CH6606","Bellevue","car","inbound","foreignInbound","5","INSEE RP2023 / reported workplace commune and mode","road","18.589935022774853","24.475126325509333","1852.342","0.01132451073339236","false","",""
"geneva","geneva:FR01288>CH6608:car:inbound","FR01288","Péron","CH6608","Carouge","car","inbound","foreignInbound","30","INSEE RP2023 / reported workplace commune and mode","road","17.64097580949483","30.84473118952142","2308.421","0.02565965362206125","false","",""
"geneva","geneva:FR01288>CH6609:car:inbound","FR01288","Péron","CH6609","Cartigny","car","inbound","foreignInbound","5","INSEE RP2023 / reported workplace commune and mode","road","9.144821825329718","12.645678743475512","1283.094","0.01132451073339236","false","",""
"geneva","geneva:FR01288>CH6612:car:inbound","FR01288","Péron","CH6612","Chêne-Bougeries","car","inbound","foreignInbound","5","INSEE RP2023 / reported workplace commune and mode","road","20.29307103877721","25.58357345018029","2434.545","0.03039668509604216","false","",""
"geneva","geneva:FR01288>CH6620:car:inbound","FR01288","Péron","CH6620","Dardagny","car","inbound","foreignInbound","5","INSEE RP2023 / reported workplace commune and mode","road","5.371535810845441","6.803202901656515","714.127","0.01132451073339236","false","",""
"geneva","geneva:FR01288>CH6621:car:inbound","FR01288","Péron","CH6621","Genève","car","inbound","foreignInbound","398","INSEE RP2023 / reported workplace commune and mode","road","17.620914089812043","22.149526401569588","1860.182","0.024638607408016447","false","",""
"geneva","geneva:FR01288>CH6621:soft:inbound","FR01288","Péron","CH6621","Genève","soft","inbound","foreignInbound","5","INSEE RP2023 / reported workplace commune and mode","bicycle","17.620914089812043","21.401413540715897","4314.319","0.02189413142971168","true","",""
"geneva","geneva:FR01288>CH6621:transit:inbound","FR01288","Péron","CH6621","Genève","transit","inbound","foreignInbound","75","INSEE RP2023 / reported workplace commune and mode","timetable","17.620914089812043","31.139066204193067","5100","0.016287526648498443","false","",""
"geneva","geneva:FR01288>CH6623:car:inbound","FR01288","Péron","CH6623","Le Grand-Saconnex","car","inbound","foreignInbound","5","INSEE RP2023 / reported workplace commune and mode","road","16.44275832805659","23.621788128310268","2179.384","0.06937650087250972","false","",""
"geneva","geneva:FR01288>CH6628:car:inbound","FR01288","Péron","CH6628","Lancy","car","inbound","foreignInbound","10","INSEE RP2023 / reported workplace commune and mode","road","15.81963899977545","23.358683962014602","2111.595","0.040892618272636475","false","",""
"geneva","geneva:FR01288>CH6630:car:inbound","FR01288","Péron","CH6630","Meyrin","car","inbound","foreignInbound","179","INSEE RP2023 / reported workplace commune and mode","road","13.195937373437667","16.057885306804675","1023.303","0.015328153290782595","false","",""
"geneva","geneva:FR01288>CH6631:car:inbound","FR01288","Péron","CH6631","Onex","car","inbound","foreignInbound","10","INSEE RP2023 / reported workplace commune and mode","road","14.298285648225127","25.72175441868959","1980.461","0.024405922720385595","false","",""
"geneva","geneva:FR01288>CH6633:car:inbound","FR01288","Péron","CH6633","Plan-les-Ouates","car","inbound","foreignInbound","45","INSEE RP2023 / reported workplace commune and mode","road","16.175366960385734","27.908946769528608","2001.22","0.03596640144680685","false","",""
"geneva","geneva:FR01288>CH6637:car:inbound","FR01288","Péron","CH6637","Russin","car","inbound","foreignInbound","5","INSEE RP2023 / reported workplace commune and mode","road","7.860773876308612","9.69429996984597","1070.805","0.012514916022159657","false","",""
"geneva","geneva:FR01288>CH6638:car:inbound","FR01288","Péron","CH6638","Satigny","car","inbound","foreignInbound","65","INSEE RP2023 / reported workplace commune and mode","road","9.510166060470242","18.539255133133224","1308.313","0.017477871662169735","false","",""
"geneva","geneva:FR01288>CH6643:car:inbound","FR01288","Péron","CH6643","Vernier","car","inbound","foreignInbound","15","INSEE RP2023 / reported workplace commune and mode","road","14.649617598312192","20.098564556417863","1560.46","0.01132451073339236","false","",""
"geneva","geneva:FR01288>CH6644:car:inbound","FR01288","Péron","CH6644","Versoix","car","inbound","foreignInbound","15","INSEE RP2023 / reported workplace commune and mode","road","21.56398126232361","26.435230847370608","2102.633","0.02363062307080202","false","",""
"geneva","geneva:FR01289>CH6621:car:inbound","FR01289","Péronnas","CH6621","Genève","car","inbound","foreignInbound","5","INSEE RP2023 / reported workplace commune and mode","road","71.16183199453855","110.74715960488054","5114.545","0.024638607408016447","false","",""
"geneva","geneva:FR01297>CH6621:car:inbound","FR01297","Pizay","CH6621","Genève","car","inbound","foreignInbound","5","INSEE RP2023 / reported workplace commune and mode","road","88.40628420704819","130.29842291986495","5606.572","0.024638607408016447","false","",""
"geneva","geneva:FR01298>CH6621:car:inbound","FR01298","Plagne","CH6621","Genève","car","inbound","foreignInbound","16","INSEE RP2023 / reported workplace commune and mode","road","32.72513081917308","58.14827154390586","3486.47","0.024638607408016447","false","",""
"geneva","geneva:FR01301>CH6621:car:inbound","FR01301","Polliat","CH6621","Genève","car","inbound","foreignInbound","5","INSEE RP2023 / reported workplace commune and mode","road","77.63077012229236","130.83230276366234","5620.666","0.024638607408016447","false","",""
"geneva","geneva:FR01307>CH6621:car:inbound","FR01307","Port","CH6621","Genève","car","inbound","foreignInbound","16","INSEE RP2023 / reported workplace commune and mode","road","43.6012747896294","73.69297852313484","3499.321","0.024638607408016447","false","",""
"geneva","geneva:FR01308>CH6607:car:inbound","FR01308","Pougny","CH6607","Bernex","car","inbound","foreignInbound","4","INSEE RP2023 / reported workplace commune and mode","missing","10.063440237328157","","","","false","",""
"geneva","geneva:FR01308>CH6608:transit:inbound","FR01308","Pougny","CH6608","Carouge","transit","inbound","foreignInbound","4","INSEE RP2023 / reported workplace commune and mode","timetable","15.349057688552412","19.4202690691345","4680","0.013249727544810344","false","",""
"geneva","geneva:FR01308>CH6611:car:inbound","FR01308","Pougny","CH6611","Chancy","car","inbound","foreignInbound","4","INSEE RP2023 / reported workplace commune and mode","missing","1.9547901754581443","","","","false","",""
"geneva","geneva:FR01308>CH6621:car:inbound","FR01308","Pougny","CH6621","Genève","car","inbound","foreignInbound","95","INSEE RP2023 / reported workplace commune and mode","road","16.25704282493083","29.10351711223509","2165.653","0.024638607408016447","false","",""
"geneva","geneva:FR01308>CH6621:soft:inbound","FR01308","Pougny","CH6621","Genève","soft","inbound","foreignInbound","9","INSEE RP2023 / reported workplace commune and mode","bicycle","16.25704282493083","18.082899908786395","3914.292","0.02189413142971168","true","",""
"geneva","geneva:FR01308>CH6621:transit:inbound","FR01308","Pougny","CH6621","Genève","transit","inbound","foreignInbound","44","INSEE RP2023 / reported workplace commune and mode","timetable","16.25704282493083","19.090268242278686","4200","0.016287526648498443","false","",""
"geneva","geneva:FR01308>CH6630:car:inbound","FR01308","Pougny","CH6630","Meyrin","car","inbound","foreignInbound","22","INSEE RP2023 / reported workplace commune and mode","road","13.707947039095055","23.011876017470183","1328.775","0.015328153290782595","false","",""
"geneva","geneva:FR01308>CH6638:car:inbound","FR01308","Pougny","CH6638","Satigny","car","inbound","foreignInbound","13","INSEE RP2023 / reported workplace commune and mode","road","10.102216672791117","25.493245843798746","1613.786","0.017477871662169735","false","",""
"geneva","geneva:FR01308>CH6638:soft:inbound","FR01308","Pougny","CH6638","Satigny","soft","inbound","foreignInbound","4","INSEE RP2023 / reported workplace commune and mode","missing","10.102216672791117","","","","true","",""
"geneva","geneva:FR01308>CH6643:car:inbound","FR01308","Pougny","CH6643","Vernier","car","inbound","foreignInbound","13","INSEE RP2023 / reported workplace commune and mode","road","13.762036777214451","27.052555267083363","1865.932","0.00894431773171122","false","",""
"geneva","geneva:FR01308>CH6645:car:inbound","FR01308","Pougny","CH6645","Veyrier","car","inbound","foreignInbound","4","INSEE RP2023 / reported workplace commune and mode","missing","16.792588993650703","","","","false","",""
"geneva","geneva:FR01313>CH6605:car:inbound","FR01313","Prévessin-Moëns","CH6605","Bardonnex","car","inbound","foreignInbound","5","INSEE RP2023 / reported workplace commune and mode","road","12.71070554765472","15.852079748133878","1626.957","0.046440236874276564","false","",""
"geneva","geneva:FR01313>CH6606:car:inbound","FR01313","Prévessin-Moëns","CH6606","Bellevue","car","inbound","foreignInbound","10","INSEE RP2023 / reported workplace commune and mode","road","5.031862667570399","6.351775670720907","923.991","0.019569970365302298","false","",""
"geneva","geneva:FR01313>CH6607:car:inbound","FR01313","Prévessin-Moëns","CH6607","Bernex","car","inbound","foreignInbound","15","INSEE RP2023 / reported workplace commune and mode","road","8.807569448294066","12.471817583410488","1366.483","0.020144727958398705","false","",""
"geneva","geneva:FR01313>CH6608:car:inbound","FR01313","Prévessin-Moëns","CH6608","Carouge","car","inbound","foreignInbound","68","INSEE RP2023 / reported workplace commune and mode","road","10.38879790888012","18.377432437445073","1826.03","0.02565965362206125","false","",""
"geneva","geneva:FR01313>CH6608:soft:inbound","FR01313","Prévessin-Moëns","CH6608","Carouge","soft","inbound","foreignInbound","5","INSEE RP2023 / reported workplace commune and mode","bicycle","10.38879790888012","13.17153478074667","2831.052","0.019569970365302298","true","",""
"geneva","geneva:FR01313>CH6613:car:inbound","FR01313","Prévessin-Moëns","CH6613","Chêne-Bourg","car","inbound","foreignInbound","5","INSEE RP2023 / reported workplace commune and mode","road","11.825420914879762","33.16290378623651","2243.493","0.019569970365302298","false","",""
"geneva","geneva:FR01313>CH6617:car:inbound","FR01313","Prévessin-Moëns","CH6617","Cologny","car","inbound","foreignInbound","5","INSEE RP2023 / reported workplace commune and mode","road","9.0959899132938","13.461536474959983","1855.006","0.019569970365302298","false","",""
"geneva","geneva:FR01313>CH6621:car:inbound","FR01313","Prévessin-Moëns","CH6621","Genève","car","inbound","foreignInbound","1510","INSEE RP2023 / reported workplace commune and mode","road","8.148424349864255","9.682227649493235","1377.789","0.024638607408016447","false","",""
"geneva","geneva:FR01313>CH6621:soft:inbound","FR01313","Prévessin-Moëns","CH6621","Genève","soft","inbound","foreignInbound","220","INSEE RP2023 / reported workplace commune and mode","bicycle","8.148424349864255","9.655545563299563","1942.665","0.02189413142971168","true","",""
"geneva","geneva:FR01313>CH6621:transit:inbound","FR01313","Prévessin-Moëns","CH6621","Genève","transit","inbound","foreignInbound","283","INSEE RP2023 / reported workplace commune and mode","timetable","8.148424349864255","13.065455293558514","3180","0.016287526648498443","false","",""
"geneva","geneva:FR01313>CH6622:car:inbound","FR01313","Prévessin-Moëns","CH6622","Genthod","car","inbound","foreignInbound","10","INSEE RP2023 / reported workplace commune and mode","road","7.0371766563828295","6.9347385628184135","898.212","0.019569970365302298","false","",""
